GALID,stage,variable,bin_left,bin_right,center,N_usable,N_SF,eligible_usable,survivor_support,f_SF,sum_Sigma_SFR_SF,mean_Sigma_SFR_SF_galaxy,mean_Sigma_SFR_all_HII_galaxy
NGC4383,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4383,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,7.25,7.5,7.375,3153,1485,True,True,0.4709800190294957,9.28571685480408,0.006253007983033051,0.0029450418188404948
NGC4535,pre-peak,log_sigma_star,7.5,7.75,7.625,43615,18114,True,True,0.41531583170927433,116.31752550616683,0.006421415783712423,0.0026669156369635866
NGC4535,pre-peak,log_sigma_star,7.75,8.0,7.875,168412,71253,True,True,0.42308742844927916,747.5934397289869,0.010492097732432135,0.004439074648653225
NGC4535,pre-peak,log_sigma_star,8.0,8.25,8.125,176352,58650,True,True,0.33257348938486664,1100.8559439327341,0.01876992231769368,0.006242378560678269
NGC4535,pre-peak,log_sigma_star,8.25,8.5,8.375,55676,14379,True,True,0.25826208779366333,467.482088377913,0.03251144644119292,0.008396474035094349
NGC4535,pre-peak,log_sigma_star,8.5,8.75,8.625,19007,2393,True,True,0.12590098384805598,139.31803139996768,0.05821898512326271,0.00732982750565411
NGC4535,pre-peak,log_sigma_star,8.75,9.0,8.875,5173,291,True,True,0.05625362458921322,30.701682659872837,0.10550406412327436,0.005934986015826955
NGC4535,pre-peak,log_sigma_star,9.0,9.25,9.125,1909,185,True,True,0.09690937663698271,23.529329301397716,0.127185563791339,0.012325473704241863
NGC4535,pre-peak,log_sigma_star,9.25,9.5,9.375,556,151,True,True,0.2715827338129496,67.06399003430579,0.44413238433315094,0.12061868711206077
NGC4535,pre-peak,log_sigma_star,9.5,9.75,9.625,134,13,True,False,0.09701492537313433,9.236389931992615,0.7104915332302012,0.06892828307457176
NGC4535,pre-peak,log_sigma_star,9.75,10.0,9.875,36,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,10.0,10.25,10.125,4,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,10.25,10.5,10.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,10.5,10.75,10.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,0.0,0.25,0.125,18508,1088,True,True,0.0587853901015777,115.55460464836358,0.10620827633121653,0.006243494956146725
NGC4535,pre-peak,radius_re,0.25,0.5,0.375,55431,5166,True,True,0.0931969475564215,71.55938340935829,0.01385199059414601,0.0012909632409546696
NGC4535,pre-peak,radius_re,0.5,0.75,0.625,91386,22225,True,True,0.24319917711684502,524.6833715260065,0.023607800743577344,0.005741397714376452
NGC4535,pre-peak,radius_re,0.75,1.0,0.875,120798,35669,True,True,0.29527806751767416,391.7585593436069,0.01098316631651033,0.0032430881251643813
NGC4535,pre-peak,radius_re,1.0,1.25,1.125,115042,58030,True,True,0.5044244710627424,1037.8452990745675,0.017884633794150742,0.009021446941765333
NGC4535,pre-peak,radius_re,1.25,1.5,1.375,58238,40619,True,True,0.6974655723067413,552.8906211246377,0.013611625621621352,0.00949364025420924
NGC4535,pre-peak,radius_re,1.5,1.75,1.625,13877,3780,True,True,0.27239316855228074,16.681609745715512,0.0044131242713533105,0.0012021049034889033
NGC4535,pre-peak,radius_re,1.75,2.0,1.875,747,337,True,True,0.45113788487282463,0.4106888558853441,0.0012186612934283207,0.0005497842782936334
NGC4535,pre-peak,radius_re,2.0,2.25,2.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,2.25,2.5,2.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4535,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,7.25,7.5,7.375,8614,0,True,False,0.0,0.0,,0.0
NGC4567_8,pre-peak,log_sigma_star,7.5,7.75,7.625,36078,4145,True,True,0.11488996064083375,24.787369771413697,0.0059800650835738715,0.0006870494420814263
NGC4567_8,pre-peak,log_sigma_star,7.75,8.0,7.875,88255,29315,True,True,0.332162483711971,385.3549742453715,0.013145317217989819,0.004366381216309235
NGC4567_8,pre-peak,log_sigma_star,8.0,8.25,8.125,100400,51144,True,True,0.509402390438247,938.6313810336819,0.01835271744552014,0.009348918137785676
NGC4567_8,pre-peak,log_sigma_star,8.25,8.5,8.375,102174,62777,True,True,0.6144126685849629,1881.0873568778618,0.02996459462666043,0.018410626547633074
NGC4567_8,pre-peak,log_sigma_star,8.5,8.75,8.625,58704,44296,True,True,0.7545652766421368,2545.022565451284,0.057454907112409345,0.04335347787972343
NGC4567_8,pre-peak,log_sigma_star,8.75,9.0,8.875,22393,20184,True,True,0.901353101415621,2610.68614272746,0.12934433921558958,0.11658492130252578
NGC4567_8,pre-peak,log_sigma_star,9.0,9.25,9.125,7971,7065,True,True,0.8863379751599548,1536.048405058443,0.21741661784266708,0.19270460482479526
NGC4567_8,pre-peak,log_sigma_star,9.25,9.5,9.375,2035,1074,True,True,0.5277641277641277,329.4960639298124,0.30679335561435045,0.16191452772963755
NGC4567_8,pre-peak,log_sigma_star,9.5,9.75,9.625,606,162,True,True,0.26732673267326734,156.9217212343002,0.9686526002117297,0.25894673471006635
NGC4567_8,pre-peak,log_sigma_star,9.75,10.0,9.875,199,58,True,True,0.2914572864321608,86.2167841360779,1.4864962782082398,0.43325017153807993
NGC4567_8,pre-peak,log_sigma_star,10.0,10.25,10.125,40,19,False,False,,30.827842628749984,1.6225180330921045,
NGC4567_8,pre-peak,log_sigma_star,10.25,10.5,10.375,15,2,False,False,,3.453695583430367,1.7268477917151834,
NGC4567_8,pre-peak,log_sigma_star,10.5,10.75,10.625,1,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,10.75,11.0,10.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,log_sigma_star,11.0,11.25,11.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,0.0,0.25,0.125,14843,11683,True,True,0.7871050326753352,1368.429517229401,0.11712997665234966,0.09219359410020891
NGC4567_8,pre-peak,radius_re,0.25,0.5,0.375,44507,37315,True,True,0.8384074415260521,3104.9451084029815,0.08320903412576662,0.06976307341323795
NGC4567_8,pre-peak,radius_re,0.5,0.75,0.625,74147,55437,True,True,0.7476634253577353,2595.6756441205152,0.046822079912702985,0.03500715664990513
NGC4567_8,pre-peak,radius_re,0.75,1.0,0.875,98669,52224,True,True,0.5292847804274899,2184.1633102584265,0.04182298005243617,0.022136266813876967
NGC4567_8,pre-peak,radius_re,1.0,1.25,1.125,81987,29202,True,True,0.3561784185297669,857.5547050888638,0.02936630042767152,0.01045964244439806
NGC4567_8,pre-peak,radius_re,1.25,1.5,1.375,54476,20458,True,True,0.3755415228724576,277.04108682071706,0.013541943827388653,0.005085562207590812
NGC4567_8,pre-peak,radius_re,1.5,1.75,1.625,35584,10042,True,True,0.28220548561151076,122.91375288985483,0.012239967425797135,0.003454185951266154
NGC4567_8,pre-peak,radius_re,1.75,2.0,1.875,18412,3234,True,True,0.17564631761894417,16.400974202038633,0.005071420594322397,0.0008907763524896064
NGC4567_8,pre-peak,radius_re,2.0,2.25,2.125,4265,646,True,True,0.15146541617819462,1.4102036650874221,0.0021829778097328515,0.0003306456424589501
NGC4567_8,pre-peak,radius_re,2.25,2.5,2.375,595,0,True,False,0.0,0.0,,0.0
NGC4567_8,pre-peak,radius_re,2.5,2.75,2.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,2.75,3.0,2.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,3.0,3.25,3.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,3.25,3.5,3.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,3.5,3.75,3.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,3.75,4.0,3.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,4.0,4.25,4.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,4.25,4.5,4.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,4.5,4.75,4.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,4.75,5.0,4.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,5.0,5.25,5.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,5.25,5.5,5.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,5.5,5.75,5.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,5.75,6.0,5.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,6.0,6.25,6.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,6.25,6.5,6.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,6.5,6.75,6.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,6.75,7.0,6.875,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,7.0,7.25,7.125,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,7.25,7.5,7.375,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,7.5,7.75,7.625,0,0,False,False,,0.0,,
NGC4567_8,pre-peak,radius_re,7.75,8.0,7.875,0,0,False,False,,0.0,,
